node_element_id,labels,primary_label,business_id,name,properties_json
Custodian|custodian:victorian-cancer-registry,Custodian,Custodian,custodian:victorian-cancer-registry,Victorian Cancer Registry,"{""contactAndApplicationPortal"": ""Victorian Cancer Registry, vcr@cancervic.org.au, https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/data-requests"", ""ethicsAndGovernanceRequirements"": ""Requests for identifiable or re-identifiable data require approval from a Human Research Ethics Committee (HREC) recognised by the National Health and Medical Research Council (NHMRC) and the VCR Director. All requests must comply with the National Statement on Ethical Conduct in Human Research 2007. The VCR operates under the Improving Cancer Outcomes Act 2014 and the Cancer Act 1958, which mandate data collection and outline its use for medical research. Data governance frameworks applied are not explicitly stated but implied through compliance with national ethical guidelines. Special requirements include HREC approval for identifiable data and adherence to privacy principles."", ""fullPathwayCardMarkdown"": ""## Pathway Card: Victorian Cancer Registry — Cancer Council Victoria\n\n**Custodian Type:** State - VIC / Private/NGO\n\n**Jurisdiction:** Victoria\n\n**Primary Role:** The Victorian Cancer Registry (VCR) collects and maintains a record of cancer incidence and mortality data in Victoria, mandated by legislation, to support cancer control research and policy. It is a world leader in collecting and providing data to cancer clinicians, policy makers and researchers.\n\n**Key Data Holdings:**\nDataset Name | Description | Identifiable? | Linkable?\n---|---|---|---\nVictorian cancer incidence and mortality data | Comprehensive data on cancer diagnoses and deaths in Victoria | Yes (re-identifiable/identifiable) | Yes\nVCR annual statistics & trends report | Statistical report on trends in cancer presentation, incidence, survival and mortality | No | No\nVCR Data Explorer | Interactive report using statistics from Victorian Cancer Registry | No | No\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry — Researcher — Check publicly available sources (VCR annual statistics & trends report, VCR Data Explorer) — (verify timeline)\n2. Data Request (Non-identifiable) — Researcher — Complete Data Access Form — (verify timeline)\n3. Initial Inquiry (Identifiable/Re-identifiable) — Researcher — (verify what is needed) — (verify timeline)\n4. Ethics Approval — Researcher/Ethics Committee — Approval from a Human Research Ethics Committee (HREC) recognised by NHMRC — (verify timeline)\n5. VCR Director Approval — Custodian — Approval from the VCR Director — (verify timeline)\n6. Data Request (Identifiable/Re-identifiable) — Researcher — Complete Data Access Form — (verify timeline)\n7. Cost Discussion — Custodian — Discussion on complexity and size of request, Data access cost information — (verify timeline)\n8. Data Provision — Custodian — Data provided — (verify timeline)\n\n**Ethics and Governance Requirements:**\nRequests for identifiable or re-identifiable data require approval from a Human Research Ethics Committee (HREC) recognised by the National Health and Medical Research Council (NHMRC) and the VCR Director. All requests must comply with the National Statement on Ethical Conduct in Human Research 2007. The VCR operates under the Improving Cancer Outcomes Act 2014 and the Cancer Act 1958, which mandate data collection and outline its use for medical research. Data governance frameworks applied are not explicitly stated but implied through compliance with national ethical guidelines. Special requirements include HREC approval for identifiable data and adherence to privacy principles.\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot explicitly stated that VCR data is accessed via a dedicated TRE. However, VCCC Data Connect is a platform facilitating access to various Victorian health data sources, which may include VCR data. (verify with custodian if VCR data is directly accessible via VCCC Data Connect or other TREs).\n\n**Contact and Application Portal:**\nPrimary contact: vcr@cancervic.org.au\nApplication portal URL: https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/data-requests\nKey documents / forms: Data Access Form (available on the portal), Request for Documents form (.doc) for accessing own information.\n\n**Indicative Timeline:**\nStage | Typical Duration\n---|---\nInitial Inquiry | (verify with custodian)\nEthics Approval | (varies by HREC, verify with custodian)\nData Request Processing | (varies by complexity, verify with custodian)\nData Provision | (varies by complexity, verify with custodian)\n\n**Known Gaps / Verify with Custodian:**\n*   Specific forms for identifiable/re-identifiable data requests beyond the general 'Data Access Form'.\n*   Detailed step-by-step process and timelines for identifiable data access.\n*   Explicit data governance framework (e.g., Five Safes) applied to VCR data.\n*   Whether VCR data is directly accessible through VCCC Data Connect or other TREs, and if so, the access type (remote/on-site).\n*   Specific legislation sections for data access.\n*   Typical durations for each stage of the data access pathway.\n\n**Connections to Other Custodians / Pathways:**\nAustralian Institute of Health and Welfare (AIHW) — for compiling national cancer figures; Family Cancer Centres — to assess cancer risk; Department of Health and Human Services (Victoria) — (reason to verify); Victorian Comprehensive Cancer Centre (VCCC) Data Connect — for linked health data access\n\n**Source URLs:**\nhttps://www.cancervic.org.au/research/our-research/victoria-cancer-registry/data-requests, https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/legal-and-governance, https://www.health.vic.gov.au/cancer-care/improving-cancer-outcomes-regulations-2025, https://www.cancervic.org.au/research/our-research/victoria-cancer-registry, https://vcccalliance.org.au/research/data-connect, https://pmc.ncbi.nlm.nih.gov/articles/PMC10749758/"", ""gapsVerifyWithCustodian"": ""* Specific forms for identifiable/re-identifiable data requests beyond the general 'Data Access Form'.\n* Detailed step-by-step process and timelines for identifiable data access.\n* Explicit data governance framework (e.g., Five Safes) applied to VCR data.\n* Whether VCR data is directly accessible through VCCC Data Connect or other TREs, and if so, the access type (remote/on-site).\n* Specific legislation sections for data access.\n* Typical durations for each stage of the data access pathway."", ""id"": ""custodian:victorian-cancer-registry"", ""indicativeTimeline"": ""Initial Inquiry: (verify with custodian); Ethics Approval: (varies by HREC, verify with custodian); Data Request Processing: (varies by complexity, verify with custodian); Data Provision: (varies by complexity, verify with custodian)"", ""mdPathwayCardMarkdown"": ""**Custodian Type:** State - VIC / Private/NGO\n\n**Jurisdiction:** Victoria\n\n**Primary Role:** The Victorian Cancer Registry (VCR) collects and maintains a record of cancer incidence and mortality data in Victoria, mandated by legislation, to support cancer control research and policy. It is a world leader in collecting and providing data to cancer clinicians, policy makers and researchers.\n\n**Key Data Holdings:**\nDataset Name | Description | Identifiable? | Linkable?\n---|---|---|---\nVictorian cancer incidence and mortality data | Comprehensive data on cancer diagnoses and deaths in Victoria | Yes (re-identifiable/identifiable) | Yes\nVCR annual statistics & trends report | Statistical report on trends in cancer presentation, incidence, survival and mortality | No | No\nVCR Data Explorer | Interactive report using statistics from Victorian Cancer Registry | No | No\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry — Researcher — Check publicly available sources (VCR annual statistics & trends report, VCR Data Explorer) — (verify timeline)\n2. Data Request (Non-identifiable) — Researcher — Complete Data Access Form — (verify timeline)\n3. Initial Inquiry (Identifiable/Re-identifiable) — Researcher — (verify what is needed) — (verify timeline)\n4. Ethics Approval — Researcher/Ethics Committee — Approval from a Human Research Ethics Committee (HREC) recognised by NHMRC — (verify timeline)\n5. VCR Director Approval — Custodian — Approval from the VCR Director — (verify timeline)\n6. Data Request (Identifiable/Re-identifiable) — Researcher — Complete Data Access Form — (verify timeline)\n7. Cost Discussion — Custodian — Discussion on complexity and size of request, Data access cost information — (verify timeline)\n8. Data Provision — Custodian — Data provided — (verify timeline)\n\n**Ethics and Governance Requirements:**\nRequests for identifiable or re-identifiable data require approval from a Human Research Ethics Committee (HREC) recognised by the National Health and Medical Research Council (NHMRC) and the VCR Director. All requests must comply with the National Statement on Ethical Conduct in Human Research 2007. The VCR operates under the Improving Cancer Outcomes Act 2014 and the Cancer Act 1958, which mandate data collection and outline its use for medical research. Data governance frameworks applied are not explicitly stated but implied through compliance with national ethical guidelines. Special requirements include HREC approval for identifiable data and adherence to privacy principles.\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot explicitly stated that VCR data is accessed via a dedicated TRE. However, VCCC Data Connect is a platform facilitating access to various Victorian health data sources, which may include VCR data. (verify with custodian if VCR data is directly accessible via VCCC Data Connect or other TREs).\n\n**Contact and Application Portal:**\nPrimary contact: vcr@cancervic.org.au\nApplication portal URL: https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/data-requests\nKey documents / forms: Data Access Form (available on the portal), Request for Documents form (.doc) for accessing own information.\n\n**Indicative Timeline:**\nStage | Typical Duration\n---|---\nInitial Inquiry | (verify with custodian)\nEthics Approval | (varies by HREC, verify with custodian)\nData Request Processing | (varies by complexity, verify with custodian)\nData Provision | (varies by complexity, verify with custodian)\n\n**Known Gaps / Verify with Custodian:**\n*   Specific forms for identifiable/re-identifiable data requests beyond the general 'Data Access Form'.\n*   Detailed step-by-step process and timelines for identifiable data access.\n*   Explicit data governance framework (e.g., Five Safes) applied to VCR data.\n*   Whether VCR data is directly accessible through VCCC Data Connect or other TREs, and if so, the access type (remote/on-site).\n*   Specific legislation sections for data access.\n*   Typical durations for each stage of the data access pathway.\n\n**Connections to Other Custodians / Pathways:**\nAustralian Institute of Health and Welfare (AIHW) — for compiling national cancer figures; Family Cancer Centres — to assess cancer risk; Department of Health and Human Services (Victoria) — (reason to verify); Victorian Comprehensive Cancer Centre (VCCC) Data Connect — for linked health data access\n\n**Source URLs:**\nhttps://www.cancervic.org.au/research/our-research/victoria-cancer-registry/data-requests, https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/legal-and-governance, https://www.health.vic.gov.au/cancer-care/improving-cancer-outcomes-regulations-2025, https://www.cancervic.org.au/research/our-research/victoria-cancer-registry, https://vcccalliance.org.au/research/data-connect, https://pmc.ncbi.nlm.nih.gov/articles/PMC10749758/\n\n---"", ""name"": ""Victorian Cancer Registry"", ""primaryRole"": ""The Victorian Cancer Registry (VCR) collects and maintains a record of cancer incidence and mortality data in Victoria, mandated by legislation, to support cancer control research and policy. It is a world leader in collecting and providing data to cancer clinicians, policy makers and researchers."", ""subject"": ""Victorian Cancer Registry — Cancer Council Victoria, custodian of Victorian cancer incidence and mortality data"", ""treSecureAccessPlatform"": ""Not explicitly stated that VCR data is accessed via a dedicated TRE. However, VCCC Data Connect is a platform facilitating access to various Victorian health data sources, which may include VCR data. (verify with custodian if VCR data is directly accessible via VCCC Data Connect or other TREs).""}"
CustodianType|Private,CustodianType,CustodianType,,Private,"{""name"": ""Private""}"
CustodianType|NGO,CustodianType,CustodianType,,NGO,"{""name"": ""NGO""}"
ProcessLine|line:custodian:victorian-cancer-registry,ProcessLine,ProcessLine,line:custodian:victorian-cancer-registry,Victorian Cancer Registry,"{""id"": ""line:custodian:victorian-cancer-registry"", ""name"": ""Victorian Cancer Registry""}"
PathwayStep|step:custodian:victorian-cancer-registry:1,PathwayStep,PathwayStep,step:custodian:victorian-cancer-registry:1,,"{""actor"": ""Researcher"", ""channel"": ""Check publicly available sources (VCR annual statistics & trends report, VCR Data Explorer)"", ""id"": ""step:custodian:victorian-cancer-registry:1"", ""lane"": ""Researcher"", ""stepNumber"": 1, ""text"": ""Initial Inquiry"", ""timeline"": ""(verify timeline)""}"
PathwayStep|step:custodian:victorian-cancer-registry:2,PathwayStep,PathwayStep,step:custodian:victorian-cancer-registry:2,,"{""actor"": ""Researcher"", ""channel"": ""Complete Data Access Form"", ""id"": ""step:custodian:victorian-cancer-registry:2"", ""lane"": ""Researcher"", ""stepNumber"": 2, ""text"": ""Data Request (Non-identifiable)"", ""timeline"": ""(verify timeline)""}"
PathwayStep|step:custodian:victorian-cancer-registry:3,PathwayStep,PathwayStep,step:custodian:victorian-cancer-registry:3,,"{""actor"": ""Researcher"", ""channel"": ""(verify what is needed)"", ""id"": ""step:custodian:victorian-cancer-registry:3"", ""lane"": ""Researcher"", ""stepNumber"": 3, ""text"": ""Initial Inquiry (Identifiable/Re-identifiable)"", ""timeline"": ""(verify timeline)""}"
PathwayStep|step:custodian:victorian-cancer-registry:4,PathwayStep,PathwayStep,step:custodian:victorian-cancer-registry:4,,"{""actor"": ""Researcher/Ethics Committee"", ""channel"": ""Approval from a Human Research Ethics Committee (HREC) recognised by NHMRC"", ""id"": ""step:custodian:victorian-cancer-registry:4"", ""lane"": ""Researcher"", ""stepNumber"": 4, ""text"": ""Ethics Approval"", ""timeline"": ""(verify timeline)""}"
PathwayStep|step:custodian:victorian-cancer-registry:5,PathwayStep,PathwayStep,step:custodian:victorian-cancer-registry:5,,"{""actor"": ""Custodian"", ""channel"": ""Approval from the VCR Director"", ""id"": ""step:custodian:victorian-cancer-registry:5"", ""lane"": ""EthicsRegulatory"", ""stepNumber"": 5, ""text"": ""VCR Director Approval"", ""timeline"": ""(verify timeline)""}"
PathwayStep|step:custodian:victorian-cancer-registry:6,PathwayStep,PathwayStep,step:custodian:victorian-cancer-registry:6,,"{""actor"": ""Researcher"", ""channel"": ""Complete Data Access Form"", ""id"": ""step:custodian:victorian-cancer-registry:6"", ""lane"": ""Researcher"", ""stepNumber"": 6, ""text"": ""Data Request (Identifiable/Re-identifiable)"", ""timeline"": ""(verify timeline)""}"
PathwayStep|step:custodian:victorian-cancer-registry:7,PathwayStep,PathwayStep,step:custodian:victorian-cancer-registry:7,,"{""actor"": ""Custodian"", ""channel"": ""Discussion on complexity and size of request, Data access cost information"", ""id"": ""step:custodian:victorian-cancer-registry:7"", ""lane"": ""Custodian"", ""stepNumber"": 7, ""text"": ""Cost Discussion"", ""timeline"": ""(verify timeline)""}"
PathwayStep|step:custodian:victorian-cancer-registry:8,PathwayStep,PathwayStep,step:custodian:victorian-cancer-registry:8,,"{""actor"": ""Custodian"", ""channel"": ""Data provided"", ""id"": ""step:custodian:victorian-cancer-registry:8"", ""lane"": ""Custodian"", ""stepNumber"": 8, ""text"": ""Data Provision"", ""timeline"": ""(verify timeline)""}"
SourceURL|https://pmc.ncbi.nlm.nih.gov/articles/PMC10749758/,SourceURL,SourceURL,,,"{""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC10749758/""}"
"SourceURL|https://vcccalliance.org.au/research/data-connect,",SourceURL,SourceURL,,,"{""url"": ""https://vcccalliance.org.au/research/data-connect,""}"
"SourceURL|https://www.cancervic.org.au/research/our-research/victoria-cancer-registry,",SourceURL,SourceURL,,,"{""url"": ""https://www.cancervic.org.au/research/our-research/victoria-cancer-registry,""}"
"SourceURL|https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/data-requests,",SourceURL,SourceURL,,,"{""url"": ""https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/data-requests,""}"
"SourceURL|https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/legal-and-governance,",SourceURL,SourceURL,,,"{""url"": ""https://www.cancervic.org.au/research/our-research/victoria-cancer-registry/legal-and-governance,""}"
"SourceURL|https://www.health.vic.gov.au/cancer-care/improving-cancer-outcomes-regulations-2025,",SourceURL,SourceURL,,,"{""url"": ""https://www.health.vic.gov.au/cancer-care/improving-cancer-outcomes-regulations-2025,""}"
Dataset|dataset:victorian-cancer-incidence-and-mortality-data,Dataset,Dataset,dataset:victorian-cancer-incidence-and-mortality-data,Victorian cancer incidence and mortality data,"{""description"": ""Comprehensive data on cancer diagnoses and deaths in Victoria"", ""id"": ""dataset:victorian-cancer-incidence-and-mortality-data"", ""identifiable"": """", ""linkable"": """", ""name"": ""Victorian cancer incidence and mortality data""}"
Dataset|dataset:vcr-annual-statistics-trends-report,Dataset,Dataset,dataset:vcr-annual-statistics-trends-report,VCR annual statistics & trends report,"{""description"": ""Statistical report on trends in cancer presentation, incidence, survival and mortality"", ""id"": ""dataset:vcr-annual-statistics-trends-report"", ""identifiable"": """", ""linkable"": """", ""name"": ""VCR annual statistics & trends report""}"
Dataset|dataset:vcr-data-explorer,Dataset,Dataset,dataset:vcr-data-explorer,VCR Data Explorer,"{""description"": ""Interactive report using statistics from Victorian Cancer Registry"", ""id"": ""dataset:vcr-data-explorer"", ""identifiable"": """", ""linkable"": """", ""name"": ""VCR Data Explorer""}"
Custodian|custodian:centre-for-victorian-data-linkage-cvdl,Custodian,Custodian,custodian:centre-for-victorian-data-linkage-cvdl,Centre for Victorian Data Linkage (CVDL),"{""contactAndApplicationPortal"": ""Victorian Agency for Health Information (VAHI) Data Linkage Team, data.linkage@vahi.vic.gov.au, https://vahi.vic.gov.au/ourwork/data-linkage"", ""ethicsAndGovernanceRequirements"": ""Ethics approval is required, typically from a Human Research Ethics Committee (HREC) that conducts ethical and scientific review of research proposals in line with the NHMRC National Guidelines. Data governance frameworks applied include principles for data governance and security. Special requirements may apply for Indigenous data and identifiable data (verify with custodian)."", ""fullPathwayCardMarkdown"": ""## Pathway Card: Centre for Victorian Data Linkage (CVDL)\n\n**Custodian Type:** State - VIC\n\n**Jurisdiction:** Victoria\n\n**Primary Role:** The Centre for Victorian Data Linkage (CVDL) is Victoria's specialist data linkage unit, providing services to researchers and other Victorian Government departments. It facilitates the linking of study cohorts to the Victorian Linkage Map (VLM) and assigns linkage keys to records, enabling comprehensive health data analysis.\n\n**Key Data Holdings:**\nA table with columns: Dataset Name | Description | Identifiable? | Linkable?\nVictorian Linkage Map (VLM) | A comprehensive map of linked health and human services data for Victoria | No (de-identified extracts) | Yes\nVarious Victorian health and human services datasets | Linked data from various Victorian government sources | No (de-identified extracts) | Yes\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry — researcher — project proposal outline — (verify with custodian)\n2. Application Submission — researcher — formal application form, ethics approval documentation — (verify with custodian)\n3. Data Linkage and Preparation — custodian — linked data extracts — (verify with custodian)\n4. Data Access — researcher — secure virtual machine access — (verify with custodian)\n\n**Ethics and Governance Requirements:**\nEthics approval is required, typically from a Human Research Ethics Committee (HREC) that conducts ethical and scientific review of research proposals in line with the NHMRC National Guidelines. Data governance frameworks applied include principles for data governance and security. Special requirements may apply for Indigenous data and identifiable data (verify with custodian).\n\n**Trusted Research Environment (TRE) / Secure Access:**\nA secure cloud environment with analysis undertaken via Virtual Machines is required for accessing de-identified linked data. The CVDL is moving towards providing access via a Secure Data Exchange.\n\n**Contact and Application Portal:**\nVictorian Agency for Health Information (VAHI) Data Linkage Team, data.linkage@vahi.vic.gov.au, https://vahi.vic.gov.au/ourwork/data-linkage\n\n**Indicative Timeline:**\nStage: (verify with custodian) | Typical Duration: (verify with custodian)\n\n**Known Gaps / Verify with Custodian:**\n*   Specific names of application forms and portals.\n*   Detailed step-by-step process for application submission and approval.\n*   Exact indicative timelines for each stage of the data access pathway.\n*   Specific legislation governing data linkage and access in Victoria.\n*   Details on any specific data governance frameworks (e.g., Five Safes) explicitly adopted by CVDL.\n*   Specific requirements for Indigenous data or identifiable data access.\n\n**Connections to Other Custodians / Pathways:**\nPopulation Health Research Network (PHRN) (part of the national data linkage network), other Victorian Government departments (data providers), Australian Bureau of Statistics (ABS) (for mapping and concordance tables)\n\n**Source URLs:**\nhttps://vahi.vic.gov.au/ourwork/data-linkage, https://www.monash.edu/__data/assets/pdf_file/0018/2033190/centre-for-victorian-data-linkage-may-2019.pdf, https://vahi.vic.gov.au/ourwork/data-linkage/about, https://iht.deakin.edu.au/wp-content/uploads/sites/153/2022/01/cvdl-virtual-machine-access-model.pdf, http://www.med.monash.edu.au/assets/docs/creps/2016/2016datalinkageaug-yingchen.pdf, https://www.sciencedirect.com/science/article/pii/S1326020024000645, https://www.phrn.org.au/resources/data-linkage-units/, https://vahi.vic.gov.au/ourwork/data-linkage/data-custodians, https://www.clinicaltrialsandresearch.vic.gov.au/__data/assets/pdf_file/0013/171130/Jurisdictional-Legislative-Requirements-December-2023.pdf"", ""gapsVerifyWithCustodian"": ""*   Specific names of application forms and portals.\n*   Detailed step-by-step process for application submission and approval.\n*   Exact indicative timelines for each stage of the data access pathway.\n*   Specific legislation governing data linkage and access in Victoria.\n*   Details on any specific data governance frameworks (e.g., Five Safes) explicitly adopted by CVDL.\n*   Specific requirements for Indigenous data or identifiable data access."", ""id"": ""custodian:centre-for-victorian-data-linkage-cvdl"", ""indicativeTimeline"": ""Stage: (verify with custodian) | Typical Duration: (verify with custodian)"", ""mdPathwayCardMarkdown"": ""**Custodian Type:** State - VIC\n\n**Jurisdiction:** Victoria\n\n**Primary Role:** The Centre for Victorian Data Linkage (CVDL) is Victoria's specialist data linkage unit, providing services to researchers and other Victorian Government departments. It facilitates the linking of study cohorts to the Victorian Linkage Map (VLM) and assigns linkage keys to records, enabling comprehensive health data analysis.\n\n**Key Data Holdings:**\nA table with columns: Dataset Name | Description | Identifiable? | Linkable?\nVictorian Linkage Map (VLM) | A comprehensive map of linked health and human services data for Victoria | No (de-identified extracts) | Yes\nVarious Victorian health and human services datasets | Linked data from various Victorian government sources | No (de-identified extracts) | Yes\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry — researcher — project proposal outline — (verify with custodian)\n2. Application Submission — researcher — formal application form, ethics approval documentation — (verify with custodian)\n3. Data Linkage and Preparation — custodian — linked data extracts — (verify with custodian)\n4. Data Access — researcher — secure virtual machine access — (verify with custodian)\n\n**Ethics and Governance Requirements:**\nEthics approval is required, typically from a Human Research Ethics Committee (HREC) that conducts ethical and scientific review of research proposals in line with the NHMRC National Guidelines. Data governance frameworks applied include principles for data governance and security. Special requirements may apply for Indigenous data and identifiable data (verify with custodian).\n\n**Trusted Research Environment (TRE) / Secure Access:**\nA secure cloud environment with analysis undertaken via Virtual Machines is required for accessing de-identified linked data. The CVDL is moving towards providing access via a Secure Data Exchange.\n\n**Contact and Application Portal:**\nVictorian Agency for Health Information (VAHI) Data Linkage Team, data.linkage@vahi.vic.gov.au, https://vahi.vic.gov.au/ourwork/data-linkage\n\n**Indicative Timeline:**\nStage: (verify with custodian) | Typical Duration: (verify with custodian)\n\n**Known Gaps / Verify with Custodian:**\n*   Specific names of application forms and portals.\n*   Detailed step-by-step process for application submission and approval.\n*   Exact indicative timelines for each stage of the data access pathway.\n*   Specific legislation governing data linkage and access in Victoria.\n*   Details on any specific data governance frameworks (e.g., Five Safes) explicitly adopted by CVDL.\n*   Specific requirements for Indigenous data or identifiable data access.\n\n**Connections to Other Custodians / Pathways:**\nPopulation Health Research Network (PHRN) (part of the national data linkage network), other Victorian Government departments (data providers), Australian Bureau of Statistics (ABS) (for mapping and concordance tables)\n\n**Source URLs:**\nhttps://vahi.vic.gov.au/ourwork/data-linkage, https://www.monash.edu/__data/assets/pdf_file/0018/2033190/centre-for-victorian-data-linkage-may-2019.pdf, https://vahi.vic.gov.au/ourwork/data-linkage/about, https://iht.deakin.edu.au/wp-content/uploads/sites/153/2022/01/cvdl-virtual-machine-access-model.pdf, http://www.med.monash.edu.au/assets/docs/creps/2016/2016datalinkageaug-yingchen.pdf, https://www.sciencedirect.com/science/article/pii/S1326020024000645, https://www.phrn.org.au/resources/data-linkage-units/, https://vahi.vic.gov.au/ourwork/data-linkage/data-custodians, https://www.clinicaltrialsandresearch.vic.gov.au/__data/assets/pdf_file/0013/171130/Jurisdictional-Legislative-Requirements-December-2023.pdf\n\n---"", ""name"": ""Centre for Victorian Data Linkage (CVDL)"", ""primaryRole"": ""The Centre for Victorian Data Linkage (CVDL) is Victoria's specialist data linkage unit, providing services to researchers and other Victorian Government departments. It facilitates the linking of study cohorts to the Victorian Linkage Map (VLM) and assigns linkage keys to records, enabling comprehensive health data analysis."", ""subject"": ""Centre for Victorian Data Linkage (CVDL) — Victorian data linkage service within the PHRN network"", ""treSecureAccessPlatform"": ""Secure cloud environment with Virtual Machines, Secure Data Exchange (in transition)""}"
