relationship_element_id,type,start_node_element_id,end_node_element_id,properties_json
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:hospital-morbidity-data-collection|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:hospital-morbidity-data-collection,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:emergency-department-data-collection|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:emergency-department-data-collection,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:wa-cancer-registry|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:wa-cancer-registry,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:midwives-notification-system|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:midwives-notification-system,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:wa-notifiable-infectious-diseases-database|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:wa-notifiable-infectious-diseases-database,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:death-registrations|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:death-registrations,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:birth-registrations|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:birth-registrations,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:electoral-roll|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:electoral-roll,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:peoplewa|md,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:peoplewa,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:hospital-morbidity-data-collection|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:hospital-morbidity-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:emergency-department-data-collection|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:emergency-department-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:wa-cancer-registry|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:wa-cancer-registry,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:midwives-notification-system|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:midwives-notification-system,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:wa-notifiable-infectious-diseases-database|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:wa-notifiable-infectious-diseases-database,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:death-registrations|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:death-registrations,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:birth-registrations|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:birth-registrations,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:electoral-roll|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:electoral-roll,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:wa-health-data-linkage-services-wa|Dataset|dataset:peoplewa|csv,HAS_DATASET,Custodian|custodian:wa-health-data-linkage-services-wa,Dataset|dataset:peoplewa,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:sa-health-sa-nt-datalink|CustodianType|Cross-jurisdictional,HAS_TYPE,Custodian|custodian:sa-health-sa-nt-datalink,CustodianType|Cross-jurisdictional,{}
IN_JURISDICTION|Custodian|custodian:sa-health-sa-nt-datalink|Jurisdiction|South Australia,IN_JURISDICTION,Custodian|custodian:sa-health-sa-nt-datalink,Jurisdiction|South Australia,{}
IN_JURISDICTION|Custodian|custodian:sa-health-sa-nt-datalink|Jurisdiction|Northern Territory,IN_JURISDICTION,Custodian|custodian:sa-health-sa-nt-datalink,Jurisdiction|Northern Territory,{}
OFFERS_LINE|Custodian|custodian:sa-health-sa-nt-datalink|ProcessLine|line:custodian:sa-health-sa-nt-datalink,OFFERS_LINE,Custodian|custodian:sa-health-sa-nt-datalink,ProcessLine|line:custodian:sa-health-sa-nt-datalink,{}
HAS_STEP|ProcessLine|line:custodian:sa-health-sa-nt-datalink|PathwayStep|step:custodian:sa-health-sa-nt-datalink:1,HAS_STEP,ProcessLine|line:custodian:sa-health-sa-nt-datalink,PathwayStep|step:custodian:sa-health-sa-nt-datalink:1,"{""lane"": ""Researcher"", ""order"": 1}"
"HAS_SOURCE|Custodian|custodian:sa-health-sa-nt-datalink|SourceURL|https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/resources/provision+of+sa+health+data+via+santdl+process+flow,",HAS_SOURCE,Custodian|custodian:sa-health-sa-nt-datalink,"SourceURL|https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/resources/provision+of+sa+health+data+via+santdl+process+flow,",{}
"HAS_SOURCE|Custodian|custodian:sa-health-sa-nt-datalink|SourceURL|https://www.santdatalink.org.au/,",HAS_SOURCE,Custodian|custodian:sa-health-sa-nt-datalink,"SourceURL|https://www.santdatalink.org.au/,",{}
"HAS_SOURCE|Custodian|custodian:sa-health-sa-nt-datalink|SourceURL|https://www.santdatalink.org.au/available_datasets,",HAS_SOURCE,Custodian|custodian:sa-health-sa-nt-datalink,"SourceURL|https://www.santdatalink.org.au/available_datasets,",{}
HAS_SOURCE|Custodian|custodian:sa-health-sa-nt-datalink|SourceURL|https://www.santdatalink.org.au/files/PDF_Files/InventoryOfLinkedData.pdf,HAS_SOURCE,Custodian|custodian:sa-health-sa-nt-datalink,SourceURL|https://www.santdatalink.org.au/files/PDF_Files/InventoryOfLinkedData.pdf,{}
"HAS_SOURCE|Custodian|custodian:sa-health-sa-nt-datalink|SourceURL|https://www.santdatalink.org.au/for_researchers/application_process,",HAS_SOURCE,Custodian|custodian:sa-health-sa-nt-datalink,"SourceURL|https://www.santdatalink.org.au/for_researchers/application_process,",{}
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:sa-public-hospital-admitted-patient-care|md,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:sa-public-hospital-admitted-patient-care,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:nt-inpatient-activity|md,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:nt-inpatient-activity,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:sa-perinatal-statistics-collection|md,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:sa-perinatal-statistics-collection,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:nt-perinatal-trends|md,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:nt-perinatal-trends,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:sa-cancer-register|md,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:sa-cancer-register,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:nt-cancer-register|md,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:nt-cancer-register,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:sa-and-nt-death-registers|md,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:sa-and-nt-death-registers,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:sa-public-hospital-admitted-patient-care|csv,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:sa-public-hospital-admitted-patient-care,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:nt-inpatient-activity|csv,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:nt-inpatient-activity,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:sa-perinatal-statistics-collection|csv,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:sa-perinatal-statistics-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:nt-perinatal-trends|csv,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:nt-perinatal-trends,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:sa-cancer-register|csv,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:sa-cancer-register,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:nt-cancer-register|csv,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:nt-cancer-register,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:sa-health-sa-nt-datalink|Dataset|dataset:sa-and-nt-death-registers|csv,HAS_DATASET,Custodian|custodian:sa-health-sa-nt-datalink,Dataset|dataset:sa-and-nt-death-registers,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|CustodianType|State — TAS,HAS_TYPE,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,CustodianType|State — TAS,{}
IN_JURISDICTION|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Jurisdiction|Tasmania,IN_JURISDICTION,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Jurisdiction|Tasmania,{}
OFFERS_LINE|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,OFFERS_LINE,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,{}
HAS_STEP|ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1,HAS_STEP,ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1,"{""lane"": ""Researcher"", ""order"": 1}"
HAS_STEP|ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:2,HAS_STEP,ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:2,"{""lane"": ""Researcher"", ""order"": 2}"
HAS_STEP|ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:3,HAS_STEP,ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:3,"{""lane"": ""Researcher"", ""order"": 3}"
HAS_STEP|ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:4,HAS_STEP,ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:4,"{""lane"": ""Custodian"", ""order"": 4}"
HAS_STEP|ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:5,HAS_STEP,ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:5,"{""lane"": ""Researcher"", ""order"": 5}"
HAS_SOURCE|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|SourceURL|https://www.utas.edu.au/menzies/research/data-linkage-unit/datasets,HAS_SOURCE,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,SourceURL|https://www.utas.edu.au/menzies/research/data-linkage-unit/datasets,{}
"HAS_SOURCE|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|SourceURL|https://www.utas.edu.au/menzies/research/data-linkage-unit/how-to-apply,",HAS_SOURCE,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,"SourceURL|https://www.utas.edu.au/menzies/research/data-linkage-unit/how-to-apply,",{}
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:the-tasmanian-public-hospital-admitted-patient-care-data-collection|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:the-tasmanian-public-hospital-admitted-patient-care-data-collection,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:the-tasmanian-private-hospital-admitted-patient-care-data-collection|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:the-tasmanian-private-hospital-admitted-patient-care-data-collection,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:the-tasmanian-emergency-department-dataset|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:the-tasmanian-emergency-department-dataset,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:rbdm-death-registrations|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:rbdm-death-registrations,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:cause-of-death-tasmania|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:cause-of-death-tasmania,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:the-tasmanian-perinatal-data-collection-tpdc|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:the-tasmanian-perinatal-data-collection-tpdc,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:rbdm-birth-registrations|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:rbdm-birth-registrations,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:australian-early-development-census-aedc|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:australian-early-development-census-aedc,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:tasmanian-cancer-registry-tcr|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:tasmanian-cancer-registry-tcr,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:tasmanian-cancer-registry-non-melanoma-skin-cancer-nmsc|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:tasmanian-cancer-registry-non-melanoma-skin-cancer-nmsc,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:the-tasmanian-mental-health-services-collection|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:the-tasmanian-mental-health-services-collection,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:ambulance-tasmania-emergency-incidents|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:ambulance-tasmania-emergency-incidents,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:prostate-cancer-outcomes-registry-tasmania-pcor-tas|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:prostate-cancer-outcomes-registry-tasmania-pcor-tas,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:australia-new-zealand-dialysis-and-transplant-registry-anzdata|md,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:australia-new-zealand-dialysis-and-transplant-registry-anzdata,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Dataset|dataset:the-tasmanian-public-hospital-admitted-patient-care-data-collection|csv,HAS_DATASET,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Dataset|dataset:the-tasmanian-public-hospital-admitted-patient-care-data-collection,"{""source"": ""csv""}"
